12:05:33.094 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
12:05:33.094 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
12:05:33.094 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
12:05:33.094 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
12:05:33.094 INF Connecting to orderer. addrStr=127.0.0.1:10044 peerId=4
12:05:33.094 INF Connecting to orderer. addrStr=127.0.0.1:10055 peerId=5
12:05:33.094 INF Connecting to orderer. addrStr=127.0.0.1:10077 peerId=7
12:05:33.094 INF Connecting to orderer. addrStr=127.0.0.1:10066 peerId=6
12:05:33.104 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
12:05:33.105 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
12:05:33.106 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
12:05:33.106 INF Connected to orderer. addrStr=127.0.0.1:10044 id=4
12:05:33.106 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
12:05:33.106 INF Connected to orderer. addrStr=127.0.0.1:10055 id=5
12:05:33.107 INF Connected to orderer. addrStr=127.0.0.1:10066 id=6
12:05:33.107 INF Connected to orderer. addrStr=127.0.0.1:10077 id=7
12:05:33.131 INF Connected to orderers.
12:05:33.136 INF Setting up client timeout. clientRunTime=10000
12:05:33.137 INF Starting to submit requests. numRequests=5120
12:05:33.139 INF Updating bucket assignment. epoch=0
12:05:33.139 DBG New bucket assignment. buckets=[1,9,17,25,33,41,49,57,65,73,81,89,97,105,113,121] orderer=1
12:05:33.139 DBG New bucket assignment. buckets=[2,10,18,26,34,42,50,58,66,74,82,90,98,106,114,122] orderer=2
12:05:33.139 DBG New bucket assignment. buckets=[3,11,19,27,35,43,51,59,67,75,83,91,99,107,115,123] orderer=3
12:05:33.139 DBG New bucket assignment. buckets=[4,12,20,28,36,44,52,60,68,76,84,92,100,108,116,124] orderer=4
12:05:33.140 DBG New bucket assignment. buckets=[5,13,21,29,37,45,53,61,69,77,85,93,101,109,117,125] orderer=5
12:05:33.140 DBG New bucket assignment. buckets=[6,14,22,30,38,46,54,62,70,78,86,94,102,110,118,126] orderer=6
12:05:33.140 DBG New bucket assignment. buckets=[7,15,23,31,39,47,55,63,71,79,87,95,103,111,119,127] orderer=7
12:05:33.140 DBG New bucket assignment. buckets=[0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120] orderer=0
12:05:33.140 INF Resubmitted Requests. epoch=0 n=0
12:05:33.141 DBG Submitted request. clSeqNr=0
12:05:33.141 DBG Submitted request. clSeqNr=1
12:05:33.145 DBG Submitted request. clSeqNr=2
12:05:33.150 DBG Submitted request. clSeqNr=3
12:05:33.154 DBG Submitted request. clSeqNr=4
12:05:33.158 DBG Submitted request. clSeqNr=5
12:05:33.161 DBG Submitted request. clSeqNr=6
12:05:33.166 DBG Submitted request. clSeqNr=7
12:05:33.168 DBG Submitted request. clSeqNr=8
12:05:33.172 DBG Submitted request. clSeqNr=9
12:05:33.177 DBG Submitted request. clSeqNr=10
12:05:33.180 DBG Submitted request. clSeqNr=11
12:05:33.184 DBG Submitted request. clSeqNr=12
12:05:33.189 DBG Submitted request. clSeqNr=13
12:05:33.192 DBG Submitted request. clSeqNr=14
12:05:33.196 DBG Submitted request. clSeqNr=15
12:05:33.200 DBG Submitted request. clSeqNr=16
12:05:33.203 DBG Submitted request. clSeqNr=17
12:05:33.208 DBG Submitted request. clSeqNr=18
12:05:33.212 DBG Submitted request. clSeqNr=19
12:05:33.215 DBG Submitted request. clSeqNr=20
12:05:33.219 DBG Submitted request. clSeqNr=21
12:05:33.224 DBG Submitted request. clSeqNr=22
12:05:33.227 DBG Submitted request. clSeqNr=23
12:05:33.231 DBG Submitted request. clSeqNr=24
12:05:33.235 DBG Submitted request. clSeqNr=25
12:05:33.239 DBG Submitted request. clSeqNr=26
12:05:33.243 DBG Submitted request. clSeqNr=27
12:05:33.247 DBG Submitted request. clSeqNr=28
12:05:33.250 DBG Submitted request. clSeqNr=29
12:05:33.255 DBG Submitted request. clSeqNr=30
12:05:33.259 DBG Submitted request. clSeqNr=31
12:05:33.262 DBG Submitted request. clSeqNr=32
12:05:33.266 DBG Submitted request. clSeqNr=33
12:05:33.271 DBG Submitted request. clSeqNr=34
12:05:33.274 DBG Submitted request. clSeqNr=35
12:05:33.278 DBG Submitted request. clSeqNr=36
12:05:33.282 DBG Submitted request. clSeqNr=37
12:05:33.286 DBG Submitted request. clSeqNr=38
12:05:33.290 DBG Submitted request. clSeqNr=39
12:05:33.294 DBG Submitted request. clSeqNr=40
12:05:33.297 DBG Submitted request. clSeqNr=41
12:05:33.302 DBG Submitted request. clSeqNr=42
12:05:33.306 DBG Submitted request. clSeqNr=43
12:05:33.309 DBG Submitted request. clSeqNr=44
12:05:33.313 DBG Submitted request. clSeqNr=45
12:05:33.317 DBG Submitted request. clSeqNr=46
12:05:33.321 DBG Submitted request. clSeqNr=47
12:05:33.325 DBG Submitted request. clSeqNr=48
12:05:33.328 DBG Submitted request. clSeqNr=49
12:05:33.333 DBG Submitted request. clSeqNr=50
12:05:33.337 DBG Submitted request. clSeqNr=51
12:05:33.340 DBG Submitted request. clSeqNr=52
12:05:33.344 DBG Submitted request. clSeqNr=53
12:05:33.349 DBG Submitted request. clSeqNr=54
12:05:33.352 DBG Submitted request. clSeqNr=55
12:05:33.356 DBG Submitted request. clSeqNr=56
12:05:33.360 DBG Submitted request. clSeqNr=57
12:05:33.364 DBG Submitted request. clSeqNr=58
12:05:33.368 DBG Submitted request. clSeqNr=59
12:05:33.372 DBG Submitted request. clSeqNr=60
12:05:33.375 DBG Submitted request. clSeqNr=61
12:05:33.380 DBG Submitted request. clSeqNr=62
12:05:33.384 DBG Submitted request. clSeqNr=63
12:05:33.387 DBG Submitted request. clSeqNr=64
12:05:33.392 DBG Submitted request. clSeqNr=65
12:05:33.395 DBG Submitted request. clSeqNr=66
12:05:33.399 DBG Submitted request. clSeqNr=67
12:05:33.403 DBG Submitted request. clSeqNr=68
12:05:33.407 DBG Submitted request. clSeqNr=69
12:05:33.411 DBG Submitted request. clSeqNr=70
12:05:33.415 DBG Submitted request. clSeqNr=71
12:05:33.418 DBG Submitted request. clSeqNr=72
12:05:33.423 DBG Submitted request. clSeqNr=73
12:05:33.427 DBG Submitted request. clSeqNr=74
12:05:33.430 DBG Submitted request. clSeqNr=75
12:05:33.434 DBG Submitted request. clSeqNr=76
12:05:33.439 DBG Submitted request. clSeqNr=77
12:05:33.442 DBG Submitted request. clSeqNr=78
