08:58:12.031 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
08:58:12.031 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
08:58:12.031 INF Connecting to orderer. addrStr=127.0.0.1:10077 peerId=7
08:58:12.031 INF Connecting to orderer. addrStr=127.0.0.1:10055 peerId=5
08:58:12.031 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
08:58:12.031 INF Connecting to orderer. addrStr=127.0.0.1:10044 peerId=4
08:58:12.031 INF Connecting to orderer. addrStr=127.0.0.1:10066 peerId=6
08:58:12.031 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
08:58:12.042 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
08:58:12.044 INF Connected to orderer. addrStr=127.0.0.1:10077 id=7
08:58:12.044 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
08:58:12.044 INF Connected to orderer. addrStr=127.0.0.1:10044 id=4
08:58:12.045 INF Connected to orderer. addrStr=127.0.0.1:10066 id=6
08:58:12.045 INF Connected to orderer. addrStr=127.0.0.1:10055 id=5
08:58:12.046 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
08:58:12.046 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
08:58:12.072 INF Connected to orderers.
08:58:12.074 INF Setting up client timeout. clientRunTime=15000
08:58:12.074 INF Starting to submit requests. numRequests=7680
08:58:12.075 INF Updating bucket assignment. epoch=0
08:58:12.076 DBG New bucket assignment. buckets=[1,9,17,25,33,41,49,57,65,73,81,89,97,105,113,121] orderer=1
08:58:12.076 DBG New bucket assignment. buckets=[2,10,18,26,34,42,50,58,66,74,82,90,98,106,114,122] orderer=2
08:58:12.077 DBG New bucket assignment. buckets=[3,11,19,27,35,43,51,59,67,75,83,91,99,107,115,123] orderer=3
08:58:12.077 DBG New bucket assignment. buckets=[4,12,20,28,36,44,52,60,68,76,84,92,100,108,116,124] orderer=4
08:58:12.077 DBG New bucket assignment. buckets=[5,13,21,29,37,45,53,61,69,77,85,93,101,109,117,125] orderer=5
08:58:12.077 DBG New bucket assignment. buckets=[6,14,22,30,38,46,54,62,70,78,86,94,102,110,118,126] orderer=6
08:58:12.078 DBG New bucket assignment. buckets=[7,15,23,31,39,47,55,63,71,79,87,95,103,111,119,127] orderer=7
08:58:12.078 DBG New bucket assignment. buckets=[0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120] orderer=0
08:58:12.078 INF Resubmitted Requests. epoch=0 n=0
08:58:12.079 DBG Submitted request. clSeqNr=0
08:58:12.079 DBG Submitted request. clSeqNr=1
08:58:12.083 DBG Submitted request. clSeqNr=2
08:58:12.088 DBG Submitted request. clSeqNr=3
08:58:12.091 DBG Submitted request. clSeqNr=4
08:58:12.095 DBG Submitted request. clSeqNr=5
08:58:12.098 DBG Submitted request. clSeqNr=6
08:58:12.102 DBG Submitted request. clSeqNr=7
08:58:12.106 DBG Submitted request. clSeqNr=8
08:58:12.110 DBG Submitted request. clSeqNr=9
08:58:12.114 DBG Submitted request. clSeqNr=10
08:58:12.118 DBG Submitted request. clSeqNr=11
08:58:12.122 DBG Submitted request. clSeqNr=12
08:58:12.125 DBG Submitted request. clSeqNr=13
08:58:12.130 DBG Submitted request. clSeqNr=14
08:58:12.134 DBG Submitted request. clSeqNr=15
08:58:12.137 DBG Submitted request. clSeqNr=16
08:58:12.141 DBG Submitted request. clSeqNr=17
08:58:12.146 DBG Submitted request. clSeqNr=18
08:58:12.149 DBG Submitted request. clSeqNr=19
08:58:12.153 DBG Submitted request. clSeqNr=20
08:58:12.157 DBG Submitted request. clSeqNr=21
08:58:12.162 DBG Submitted request. clSeqNr=22
08:58:12.165 DBG Submitted request. clSeqNr=23
08:58:12.169 DBG Submitted request. clSeqNr=24
08:58:12.173 DBG Submitted request. clSeqNr=25
08:58:12.176 DBG Submitted request. clSeqNr=26
08:58:12.181 DBG Submitted request. clSeqNr=27
08:58:12.185 DBG Submitted request. clSeqNr=28
08:58:12.188 DBG Submitted request. clSeqNr=29
08:58:12.192 DBG Submitted request. clSeqNr=30
08:58:12.196 DBG Submitted request. clSeqNr=31
08:58:12.200 DBG Submitted request. clSeqNr=32
08:58:12.204 DBG Submitted request. clSeqNr=33
08:58:12.208 DBG Submitted request. clSeqNr=34
08:58:12.212 DBG Submitted request. clSeqNr=35
08:58:12.216 DBG Submitted request. clSeqNr=36
08:58:12.219 DBG Submitted request. clSeqNr=37
08:58:12.224 DBG Submitted request. clSeqNr=38
08:58:12.227 DBG Submitted request. clSeqNr=39
08:58:12.231 DBG Submitted request. clSeqNr=40
08:58:12.235 DBG Submitted request. clSeqNr=41
08:58:12.239 DBG Submitted request. clSeqNr=42
08:58:12.243 DBG Submitted request. clSeqNr=43
08:58:12.247 DBG Submitted request. clSeqNr=44
08:58:12.251 DBG Submitted request. clSeqNr=45
08:58:12.255 DBG Submitted request. clSeqNr=46
08:58:12.258 DBG Submitted request. clSeqNr=47
08:58:12.262 DBG Submitted request. clSeqNr=48
08:58:12.267 DBG Submitted request. clSeqNr=49
08:58:12.270 DBG Submitted request. clSeqNr=50
08:58:12.274 DBG Submitted request. clSeqNr=51
08:58:12.278 DBG Submitted request. clSeqNr=52
08:58:12.282 DBG Submitted request. clSeqNr=53
08:58:12.286 DBG Submitted request. clSeqNr=54
08:58:12.290 DBG Submitted request. clSeqNr=55
08:58:12.294 DBG Submitted request. clSeqNr=56
08:58:12.298 DBG Submitted request. clSeqNr=57
08:58:12.301 DBG Submitted request. clSeqNr=58
08:58:12.305 DBG Submitted request. clSeqNr=59
08:58:12.310 DBG Submitted request. clSeqNr=60
08:58:12.313 DBG Submitted request. clSeqNr=61
08:58:12.317 DBG Submitted request. clSeqNr=62
08:58:12.321 DBG Submitted request. clSeqNr=63
08:58:12.325 DBG Submitted request. clSeqNr=64
08:58:12.329 DBG Submitted request. clSeqNr=65
08:58:12.332 DBG Submitted request. clSeqNr=66
08:58:12.337 DBG Submitted request. clSeqNr=67
08:58:12.341 DBG Submitted request. clSeqNr=68
08:58:12.398 DBG Submitted request. clSeqNr=69
08:58:12.398 DBG Submitted request. clSeqNr=70
08:58:12.398 DBG Submitted request. clSeqNr=71
08:58:12.399 DBG Submitted request. clSeqNr=72
