07:22:11.493 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
07:22:11.493 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
07:22:11.493 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
07:22:11.499 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
07:22:11.499 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
07:22:11.499 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
07:22:11.508 INF Connected to orderers.
07:22:11.509 INF Setting up client timeout. clientRunTime=30000
07:22:11.510 INF Updating bucket assignment. epoch=0
07:22:11.510 INF Starting to submit requests. numRequests=15360
07:22:11.510 DBG New bucket assignment. buckets=[0,4,8,9,12,16,20,21,24,28,32,33,36,40,44,45,48,52,56,57,60] orderer=0
07:22:11.510 DBG New bucket assignment. buckets=[1,2,6,10,13,14,18,22,25,26,30,34,37,38,42,46,49,50,54,58,61,62] orderer=2
07:22:11.511 DBG New bucket assignment. buckets=[3,5,7,11,15,17,19,23,27,29,31,35,39,41,43,47,51,53,55,59,63] orderer=3
07:22:11.512 INF Resubmitted Requests. epoch=0 n=0
07:22:11.512 DBG Submitted request. clSeqNr=0
07:22:11.515 DBG Submitted request. clSeqNr=1
07:22:11.522 DBG Submitted request. clSeqNr=2
07:22:11.522 DBG Submitted request. clSeqNr=3
07:22:11.526 DBG Submitted request. clSeqNr=4
07:22:11.530 DBG Submitted request. clSeqNr=5
07:22:11.534 DBG Submitted request. clSeqNr=6
07:22:11.538 DBG Submitted request. clSeqNr=7
07:22:11.542 DBG Submitted request. clSeqNr=8
07:22:11.546 DBG Submitted request. clSeqNr=9
07:22:11.549 DBG Submitted request. clSeqNr=10
07:22:11.553 DBG Submitted request. clSeqNr=11
07:22:11.558 DBG Submitted request. clSeqNr=12
07:22:11.561 DBG Submitted request. clSeqNr=13
07:22:11.565 DBG Submitted request. clSeqNr=14
07:22:11.569 DBG Submitted request. clSeqNr=15
07:22:11.573 DBG Submitted request. clSeqNr=16
07:22:11.577 DBG Submitted request. clSeqNr=17
07:22:11.581 DBG Submitted request. clSeqNr=18
07:22:11.584 DBG Submitted request. clSeqNr=19
07:22:11.589 DBG Submitted request. clSeqNr=20
07:22:11.593 DBG Submitted request. clSeqNr=21
07:22:11.596 DBG Submitted request. clSeqNr=22
07:22:11.600 DBG Submitted request. clSeqNr=23
07:22:11.605 DBG Submitted request. clSeqNr=24
07:22:11.608 DBG Submitted request. clSeqNr=25
07:22:11.612 DBG Submitted request. clSeqNr=26
07:22:11.616 DBG Submitted request. clSeqNr=27
07:22:11.620 DBG Submitted request. clSeqNr=28
07:22:11.624 DBG Submitted request. clSeqNr=29
07:22:11.628 DBG Submitted request. clSeqNr=30
07:22:11.631 DBG Submitted request. clSeqNr=31
07:22:11.636 DBG Submitted request. clSeqNr=32
07:22:11.639 DBG Submitted request. clSeqNr=33
07:22:11.643 DBG Submitted request. clSeqNr=34
07:22:11.647 DBG Submitted request. clSeqNr=35
07:22:11.651 DBG Submitted request. clSeqNr=36
07:22:11.655 DBG Submitted request. clSeqNr=37
07:22:11.659 DBG Submitted request. clSeqNr=38
07:22:11.663 DBG Submitted request. clSeqNr=39
07:22:11.667 DBG Submitted request. clSeqNr=40
07:22:11.670 DBG Submitted request. clSeqNr=41
07:22:11.674 DBG Submitted request. clSeqNr=42
07:22:11.679 DBG Submitted request. clSeqNr=43
07:22:11.682 DBG Submitted request. clSeqNr=44
07:22:11.686 DBG Submitted request. clSeqNr=45
07:22:11.690 DBG Submitted request. clSeqNr=46
07:22:11.694 DBG Submitted request. clSeqNr=47
07:22:11.698 DBG Submitted request. clSeqNr=48
07:22:11.702 DBG Submitted request. clSeqNr=49
07:22:11.706 DBG Submitted request. clSeqNr=50
07:22:11.710 DBG Submitted request. clSeqNr=51
07:22:11.713 DBG Submitted request. clSeqNr=52
07:22:11.718 DBG Submitted request. clSeqNr=53
07:22:11.721 DBG Submitted request. clSeqNr=54
