02:58:59.900 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
02:58:59.900 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
02:58:59.900 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
02:58:59.906 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
02:58:59.907 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
02:58:59.907 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
02:58:59.921 INF Connected to orderers.
02:58:59.922 INF Updating bucket assignment. epoch=0
02:58:59.923 DBG New bucket assignment. buckets=[0,4,8,9,12,16,20,21,24,28,32,33,36,40,44,45,48,52,56,57,60] orderer=0
02:58:59.923 DBG New bucket assignment. buckets=[1,2,6,10,13,14,18,22,25,26,30,34,37,38,42,46,49,50,54,58,61,62] orderer=2
02:58:59.923 DBG New bucket assignment. buckets=[3,5,7,11,15,17,19,23,27,29,31,35,39,41,43,47,51,53,55,59,63] orderer=3
02:58:59.924 INF Resubmitted Requests. epoch=0 n=0
02:58:59.925 INF Setting up client timeout. clientRunTime=30000
02:58:59.925 INF Starting to submit requests. numRequests=15360
02:58:59.925 DBG Submitted request. clSeqNr=0
02:58:59.930 DBG Submitted request. clSeqNr=1
02:58:59.933 DBG Submitted request. clSeqNr=2
02:58:59.937 DBG Submitted request. clSeqNr=3
02:58:59.942 DBG Submitted request. clSeqNr=4
02:58:59.945 DBG Submitted request. clSeqNr=5
02:58:59.949 DBG Submitted request. clSeqNr=6
02:58:59.953 DBG Submitted request. clSeqNr=7
02:58:59.956 DBG Submitted request. clSeqNr=8
02:58:59.961 DBG Submitted request. clSeqNr=9
02:58:59.965 DBG Submitted request. clSeqNr=10
02:58:59.968 DBG Submitted request. clSeqNr=11
02:58:59.972 DBG Submitted request. clSeqNr=12
02:58:59.977 DBG Submitted request. clSeqNr=13
02:58:59.980 DBG Submitted request. clSeqNr=14
02:58:59.984 DBG Submitted request. clSeqNr=15
02:58:59.988 DBG Submitted request. clSeqNr=16
02:58:59.992 DBG Submitted request. clSeqNr=17
02:58:59.996 DBG Submitted request. clSeqNr=18
02:58:59.999 DBG Submitted request. clSeqNr=19
02:59:00.004 DBG Submitted request. clSeqNr=20
02:59:00.007 DBG Submitted request. clSeqNr=21
02:59:00.011 DBG Submitted request. clSeqNr=22
02:59:00.015 DBG Submitted request. clSeqNr=23
02:59:00.019 DBG Submitted request. clSeqNr=24
02:59:00.023 DBG Submitted request. clSeqNr=25
02:59:00.027 DBG Submitted request. clSeqNr=26
02:59:00.031 DBG Submitted request. clSeqNr=27
02:59:00.035 DBG Submitted request. clSeqNr=28
02:59:00.039 DBG Submitted request. clSeqNr=29
02:59:00.043 DBG Submitted request. clSeqNr=30
02:59:00.047 DBG Submitted request. clSeqNr=31
02:59:00.051 DBG Submitted request. clSeqNr=32
02:59:00.054 DBG Submitted request. clSeqNr=33
02:59:00.058 DBG Submitted request. clSeqNr=34
02:59:00.063 DBG Submitted request. clSeqNr=35
02:59:00.066 DBG Submitted request. clSeqNr=36
02:59:00.070 DBG Submitted request. clSeqNr=37
02:59:00.074 DBG Submitted request. clSeqNr=38
02:59:00.078 DBG Submitted request. clSeqNr=39
02:59:00.082 DBG Submitted request. clSeqNr=40
02:59:00.086 DBG Submitted request. clSeqNr=41
02:59:00.089 DBG Submitted request. clSeqNr=42
02:59:00.094 DBG Submitted request. clSeqNr=43
02:59:00.098 DBG Submitted request. clSeqNr=44
02:59:00.101 DBG Submitted request. clSeqNr=45
02:59:00.105 DBG Submitted request. clSeqNr=46
02:59:00.109 DBG Submitted request. clSeqNr=47
02:59:00.113 DBG Submitted request. clSeqNr=48
02:59:00.117 DBG Submitted request. clSeqNr=49
02:59:00.120 DBG Submitted request. clSeqNr=50
02:59:00.125 DBG Submitted request. clSeqNr=51
02:59:00.129 DBG Submitted request. clSeqNr=52
02:59:00.132 DBG Submitted request. clSeqNr=53
02:59:00.136 DBG Submitted request. clSeqNr=54
02:59:00.141 DBG Submitted request. clSeqNr=55
02:59:00.145 DBG Submitted request. clSeqNr=56
02:59:00.148 DBG Submitted request. clSeqNr=57
02:59:00.152 DBG Submitted request. clSeqNr=58
02:59:00.156 DBG Submitted request. clSeqNr=59
02:59:00.160 DBG Submitted request. clSeqNr=60
02:59:00.164 DBG Submitted request. clSeqNr=61
02:59:00.168 DBG Submitted request. clSeqNr=62
02:59:00.172 DBG Submitted request. clSeqNr=63
02:59:00.175 DBG Submitted request. clSeqNr=64
02:59:00.180 DBG Submitted request. clSeqNr=65
02:59:00.183 DBG Submitted request. clSeqNr=66
02:59:00.187 DBG Submitted request. clSeqNr=67
02:59:00.191 DBG Submitted request. clSeqNr=68
02:59:00.196 DBG Submitted request. clSeqNr=69
