08:00:56.023 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
08:00:56.023 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
08:00:56.023 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
08:00:56.023 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
08:00:56.030 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
08:00:56.030 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
08:00:56.030 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
08:00:56.030 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
08:00:56.046 INF Connected to orderers.
08:00:56.047 INF Updating bucket assignment. epoch=0
08:00:56.047 DBG New bucket assignment. buckets=[0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60] orderer=0
08:00:56.048 DBG New bucket assignment. buckets=[1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61] orderer=1
08:00:56.048 DBG New bucket assignment. buckets=[2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62] orderer=2
08:00:56.048 DBG New bucket assignment. buckets=[3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63] orderer=3
08:00:56.049 INF Resubmitted Requests. epoch=0 n=0
08:00:56.049 INF Setting up client timeout. clientRunTime=30000
08:00:56.050 INF Starting to submit requests. numRequests=15360
08:00:56.050 DBG Submitted request. clSeqNr=0
08:00:56.054 DBG Submitted request. clSeqNr=1
08:00:56.060 DBG Submitted request. clSeqNr=2
08:00:56.062 DBG Submitted request. clSeqNr=3
08:00:56.066 DBG Submitted request. clSeqNr=4
08:00:56.071 DBG Submitted request. clSeqNr=5
08:00:56.074 DBG Submitted request. clSeqNr=6
08:00:56.078 DBG Submitted request. clSeqNr=7
08:00:56.082 DBG Submitted request. clSeqNr=8
08:00:56.085 DBG Submitted request. clSeqNr=9
08:00:56.090 DBG Submitted request. clSeqNr=10
08:00:56.094 DBG Submitted request. clSeqNr=11
08:00:56.097 DBG Submitted request. clSeqNr=12
08:00:56.101 DBG Submitted request. clSeqNr=13
